county,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersection_count,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
Martin County,12085,1408.247995,2.731019099400538,0.02685719536977529,1.1040201334574837,0.04654026674101944,0.0005431840425080144,0.0006681341826172575,2725.2405958511545,223.3105204817871,3837814,1846,0.2573539662623728,4283,0.5971002369998606,950,0.13244109856405967,5327,3.7827144216882056,4.791858357730378,17186,7173,5.093563083681152,0.0005513538234657247,2.1018800954445086e-05,0.019201675782613756,1500.2291915210521,222.27193592845794,2112694.7509999927,9505,2.613829638923742
Miami-Dade County,12086,4917.514967,2.9036641501136873,0.03535084177431182,1.05986232894713,0.04614213463733619,0.00017374583617705343,7.938549176198422e-05,5116.759901465106,136.23107541459402,25161743,8730,0.1279777175108114,40899,0.5995602140291725,17786,0.260734442571282,59485,12.096556980341978,5.415201935058271,184699,68215,13.871843900378718,5.73139277973902e-05,2.2038038642903866e-06,0.0071251062539591445,2898.7352239206853,137.71204568640775,14254573.849000067,103510,3.01741552444477
Monroe County,12087,2545.998106,2.8157226687077825,0.029961591899660432,1.0696282920545712,0.028868478122209457,0.00019063982382660482,0.000917385834903472,870.4468419584873,176.9386036726539,2216156,1545,0.2956371986222732,2803,0.5363566781477229,832,0.15920398009950248,3681,1.445798404690565,4.793340987370838,12525,5226,2.052633105925806,0.0007211440729265938,2.8748093835886825e-05,0.007984031936127744,468.80828826508076,176.9584898443288,1193585.0139999976,6745,2.5677382319173363
Nassau County,12089,1679.966574,2.7198298777246332,0.02316076133455761,1.0863206428259355,0.031218618937917213,0.0006650189010954213,0.0008169532787529602,2165.332893700785,279.7144854286824,3637686,1815,0.3216374269005848,3145,0.5573276625908204,664,0.11766790714159135,3828,2.278616764907133,4.609250398724083,13005,5643,3.3589954034406877,0.0007914971584249099,2.6700427918701343e-05,0.011303344867358709,1171.0920398348362,279.5787241722327,1967395.4820000015,7037,2.4731525784157364
Okaloosa County,12091,2409.367483,2.7953540475998198,0.029328109452317112,1.089386842044059,0.04256889103544456,0.00035373229180903103,0.0003991484987549219,2751.401449041636,215.24570374699653,6629137,3110,0.25034210738146984,7664,0.6169202286082267,1555,0.12517105369073492,9313,3.865329828558992,4.958222651533446,30798,12423,5.156125035991448,0.0004790783277597473,1.209927923045473e-05,0.013734658094681473,1483.6348544677353,217.02516999575002,3574621.574999999,16471,2.6249698140545763
Okeechobee County,12093,1991.43307,2.9221455182993554,0.02016715662697529,1.0464416423556515,0.019943019943019977,0.0003089113110781198,0.0015981455285328495,1365.3116431374708,367.82017816558414,2718926,970,0.31886916502301116,1541,0.5065746219592373,523,0.17192636423405655,2072,1.0404567601159702,4.8599605522682445,7392,3042,1.5275431777378288,0.0013085964326305835,4.942214393754624e-05,0.003246753246753247,699.4569353013712,360.7670738150741,1392921.6720000012,3861,2.5358316896778437
Orange County,12095,2339.138134,2.6461079860221965,0.04262094910600425,1.098418803519105,0.05947498508480247,0.00088658173519833,0.000123344533490185,6722.223153666879,166.69184598912273,15724208,6905,0.1765533111736129,23996,0.6135515213500383,7299,0.18662746100741498,32205,13.767891486138288,4.823881360265917,94331,39110,16.7198334427222,0.00011915073741008976,3.866299702536049e-06,0.006487792984278763,4072.242450133104,171.67770759664657,9525537.605999935,55485,2.8293275377141396
Osceola County,12097,3438.742026,2.6941749072929246,0.029264385481387788,1.1283974019924403,0.057782241450350984,0.00013759443261953403,0.0003799343837824006,1962.5880746426246,212.05410959592842,6748834,2559,0.19769777503090236,7764,0.5998145859085291,2473,0.19105377008652658,10385,3.019999732890693,4.917490729295427,31826,12944,3.7641672164214857,0.0003607172413279114,1.1682150016203648e-05,0.011500031420850876,1140.5313092247561,215.4230992529919,3921992.9449999705,18206,2.798439431396786
Palm Beach County,12099,5092.730552,2.760554889559275,0.030026701544888835,1.112789837800436,0.044151406170337214,0.0002571154147092446,0.00010094885282816778,4035.886642761452,173.96408949716,20553683,11531,0.23833243768343598,27470,0.5677731387706172,8976,0.18552354181307099,36851,7.236000338861046,4.884006448679261,118149,48382,9.500208091904565,0.00010098442411477132,3.109197211211975e-06,0.015387349871772085,2328.0081671205066,178.31934540587073,11855918.318000127,66487,2.7130544417345295
Pasco County,12101,1936.400029,2.781328951564878,0.02746844888818016,1.1013861593394594,0.05081464841854207,0.0006153664481062164,0.00020621286980747772,5823.2623461709045,189.2609160120837,11276165,5650,0.23503473522193102,14773,0.6145430342360331,3439,0.14305919547402138,18389,9.496488186635945,4.956944964432797,59580,24039,12.414273724429902,0.00019635300699841085,6.277912714444032e-06,0.00751930177912051,3174.505318084778,190.6435984989461,6147112.190000018,32244,2.673780107325596
Pinellas County,12103,709.243774,2.9307156833571573,0.03194885719749946,1.0826579033478574,0.044256589210195346,0.0010665129398169488,0.00014454211667710862,18966.21682716396,136.20566222154793,13451671,6539,0.17688749425162983,21209,0.5737279194957665,8930,0.24156680282414045,30428,42.902033285948875,5.343143885086699,98760,36967,52.12171238601525,0.00011611149579230885,4.065972564981866e-06,0.006095585257189146,10527.529768629227,138.9028713025996,7466584.94399994,53754,2.8936619146806613
Polk County,12105,4653.57949,2.8250292763287885,0.027141655640657455,1.1124785923385065,0.05785612208441535,0.0007627104703898124,0.0001524199342467752,3765.9479305467194,203.84230174238905,17525138,7095,0.21123615576991783,20750,0.6177801595808027,5535,0.1647909967845659,26493,5.69303695293706,5.119328331546981,85974,33588,7.2176697684388325,0.00014481111878557557,4.47255572875263e-06,0.008014050759531951,2060.2046376562485,206.30328040540542,9587326.047,46472,2.7518161248064783
Putnam County,12107,1885.16709,2.9407232160030454,0.021142284622768775,1.0643660259123477,0.033148682438930585,0.000521172921677161,0.0005935778188753234,3195.7221585063694,270.38598994659,6024470,2230,0.2573571840738604,4993,0.5762261973456434,1427,0.16468551644547028,6434,3.4129600681709333,5.142758222735141,22281,8665,4.596409541607264,0.0005987539810092348,1.7334827980723673e-05,0.0020645392935685113,1642.0960701154547,269.9830341880331,3095625.4699999876,11466,2.6527409117137912
St. Johns County,12109,1555.793861,2.7061708860759404,0.030638277104796455,1.0786003771969448,0.048410832687504915,0.0003076062333665851,0.0004264158033183637,3551.095721285949,211.85569917171742,5524772,2857,0.25831826401446656,6272,0.5670886075949367,1772,0.16021699819168173,8203,5.272549407495059,4.7157323688969255,26078,11060,7.108910940740625,0.00033823361550303435,1.368199026893584e-05,0.007937725285681417,1990.4099878692161,211.31893271461794,3096667.6400000113,14654,2.6386075949367087
St. Lucie County,12111,1480.655532,2.8417203615851063,0.027100847652245918,1.0708080478617334,0.05298921381198569,0.0006680594484279797,0.000371761627363023,4723.094145032991,188.63527294796503,6993275,2195,0.15542023649366282,9356,0.6624654818381364,2470,0.17489202010904198,11928,8.055891287481442,5.250017701621468,37073,14123,9.53834277775825,0.000328987884831839,1.0678572207150005e-05,0.006123054514066841,2615.4992328087324,190.55520385769844,3872653.4080000054,20323,2.8659633222403174
Santa Rosa County,12113,2621.316069,2.7755233198677463,0.02169516812222529,1.0899085729113012,0.040818949687843845,0.0005824674390470866,0.0004383738668007988,3007.043053380073,303.1579660782282,7882410,3182,0.2921410209327947,6398,0.5874035989717223,1250,0.11476312890194638,7710,2.941270643086269,4.774329783327213,26001,10892,4.155164700972197,0.0003312155786999131,1.3824786924870983e-05,0.007153571016499365,1576.605163289836,297.92246604671396,4132780.449000016,13872,2.536448769739258
Sarasota County,12115,1439.588493,2.842457228489454,0.028465966076187642,1.0985910981679785,0.050330932856012936,0.0003360737029435127,0.0002155227887736446,7485.7053417694515,173.28919664881622,10776335,4596,0.19131665487241395,15243,0.6345169212837697,4026,0.16758939349789784,19427,13.494828622529147,5.17728843191941,62187,24023,16.68740762850763,0.00017123970074047216,6.253818469290727e-06,0.009342788685738177,4096.848249119736,174.95626214772972,5897775.596999968,33710,2.7899096698996795
Seminole County,12117,801.709341,2.7344935893624998,0.028827367543278106,1.127713159475267,0.045375819907655685,0.0008157891124245526,0.0002873580890654468,8536.779613248864,168.36033450591577,6844015,4208,0.2501634861185423,9791,0.5820700315082338,2645,0.1572439212888651,12613,15.732634453613034,4.833363058082159,40651,16821,20.981419499264636,0.00021445251483434303,8.955487966397694e-06,0.010799242331061967,4806.015347400062,171.32180511338328,3853027.3969999896,22490,2.657273646037691
Sumter County,12119,1418.509811,2.709693749776352,0.02960992281631463,1.1063317375105701,0.04542950162784829,0.0005444790904708231,0.0005601795413334287,3445.919010284567,201.06412422360526,4888069,1527,0.16389395728238704,6901,0.7406890630031125,840,0.09015777610818933,7790,5.491678619063143,5.218632607062359,24311,9317,6.568160422825585,0.0003791947335446212,1.6165267003445705e-05,0.06268767224713093,1892.6992786234662,197.5143453248002,2684812.496000009,13593,2.7635504990876893
Suwannee County,12121,1783.341106,2.911940039857901,0.015040344907435497,1.0559451639918649,0.03024867862403595,0.0007707595020021645,0.001321342170037187,2928.4251349500278,534.2589175447551,5222380,1039,0.2700805822719002,2286,0.5942292695606967,518,0.13465037691707823,2808,1.574572576470404,5.081881985963088,9775,3847,2.157186859573235,0.000787488495592514,3.9241957247476624e-05,0.0033759590792838876,1496.4938799543393,535.1431824744341,2668759.051000003,4987,2.595788926436184
Taylor County,12123,2702.180626,2.8101914161806434,0.018201971708613342,1.0697322776176756,0.03230148048452223,0.0004387562947362589,0.0022314794455009584,781.8422653438088,381.28118065331006,2112679,566,0.2539255271422162,1269,0.5693135935397039,392,0.17586361597128758,1663,0.6154288814000253,4.971736204576043,5541,2229,0.8248893425379774,0.002115495836209162,6.752650415288001e-05,0.003970402454430608,421.4370020429569,382.78954689075647,1138798.9020000005,2975,2.6698070883804395
Union County,12125,630.806849,2.801469185269987,0.017128048929105903,1.0761091861302945,0.021083762640717426,0.0012359225386704132,0.002726323181418505,2704.9752007369225,410.36962073112096,1706316,594,0.340011448196909,979,0.5603892386949055,156,0.08929593589009731,1153,1.8278178206654188,4.760160274756726,4158,1747,2.7694689789267013,0.001852155422640015,8.607086501219338e-05,0.008177008177008177,1360.3696113324881,408.63355619047695,858130.4680000016,2100,2.398969662278191
Volusia County,12127,2852.082296,2.8810160461327055,0.027377000085052273,1.0733525241372344,0.04299611382725384,0.0003527682955103914,0.00019503777297444013,4661.803465014773,192.84435833841104,13295847,5502,0.2069198946972546,16310,0.6133884919142535,4597,0.17288454306130124,21088,7.393896042051656,5.1858593456186535,68946,26590,9.323012886862363,0.00016019983338798447,5.648586185718271e-06,0.00839787659907754,2526.5426197926267,195.1392605952287,7205907.47600001,36927,2.758819104926664
Wakulla County,12129,1570.625279,2.830151515151505,0.015653020887340968,1.1007049061186989,0.02939393939393937,0.0008128848139195642,0.0017603756737987833,1826.9842860462456,431.2455220919748,2869507,893,0.32472727272727275,1616,0.5876363636363636,237,0.08618181818181818,1857,1.182331664228868,4.839272727272728,6654,2750,1.7508950331876072,0.0013275615353051042,5.4731541787532164e-05,0.007664562669071236,923.5708519371148,431.72134732142814,1450583.7269999986,3360,2.4352727272727273
Walton County,12131,2687.686788,2.778049803607485,0.024705308091930504,1.0871294409697347,0.03760820653624669,0.00026111607426663417,0.0005464136109137705,2218.197763079532,285.6372566596403,5961820,2679,0.30648667200549135,5187,0.5934103649468024,834,0.09541242420775654,6062,2.255471146067188,4.775654959386798,20872,8741,3.2522390774947696,0.0004772330104562332,1.7208778598691046e-05,0.012696435415868148,1163.0528668580812,285.47231269406285,3125921.823999988,10950,2.4852991648552796
Washington County,12133,1513.019369,2.865584052412919,0.017261291872109702,1.0698994895962728,0.03675295621604346,0.0017690230650876904,0.001175766656177124,2553.196765453973,377.61839286412624,3863036,1248,0.29913710450623204,2488,0.5963566634707574,435,0.10426653883029723,2924,1.9325595295799547,4.9041227229146696,10230,4172,2.757400259031317,0.0007614889307101232,3.621848231567202e-05,0.002737047898338221,1301.0831984927513,378.35173553719096,1968564.0800000045,5203,2.5064717162032597
Appling County,13001,1313.488286,3.0040749940856273,0.014412855398982592,1.0769952785195778,0.052152827064111625,0.003788171845393874,0.001954825122639492,3338.0910334209134,565.0913094470943,4384543,475,0.16855926188786374,1922,0.6820440028388929,403,0.14300922640170333,2343,1.7837996919905534,5.506742370475514,7759,2818,2.145432151954494,0.0010058573219510812,5.329354082285228e-05,0.001804356231473128,1704.9764804678268,570.7101516309883,2239466.6349999984,3924,2.8080198722498224
Atkinson County,13003,878.787518,2.876952380952379,0.012879703214772264,1.0789399685316687,0.04792380952380952,0.0032205071521887517,0.002927387078330455,3002.3700723523516,588.9386928571436,2638445,416,0.2377142857142857,1125,0.6428571428571429,206,0.11771428571428572,1334,1.5180006232177732,5.12,4480,1750,1.9913801279093726,0.0015359796066332734,8.609062473096683e-05,0.0017857142857142857,1537.5301017873574,594.1786552330691,1351162.2619999992,2274,2.645714285714286
Bacon County,13005,735.650672,2.9157258064516194,0.013905397274204664,1.0802873518375358,0.05844534050179203,0.004666883902567718,0.0035848319847278827,2865.4187540795165,531.5045970751383,2107947,294,0.1975806451612903,958,0.6438172043010753,226,0.15188172043010753,1194,1.6230529590272704,5.330645161290323,3966,1488,2.02269916501891,0.0019554782675158208,0.00010126924115581963,0.002017145738779627,1456.1424895972918,530.8286427155604,1071212.2010000008,2018,2.754032258064516
Baker County,13007,885.665382,2.870769461977762,0.010115724776878233,1.0917113274032342,0.07177637511271415,0.0036310548908089655,0.004658309271370167,2307.3404217124607,714.0221998602403,2043531,267,0.24075743913435527,728,0.6564472497745717,109,0.09828674481514878,842,0.950697652987864,5.161406672678089,2862,1109,1.2521659111205952,0.0030618260293088866,0.00013577732518669383,0.0041928721174004195,1158.5702623747802,714.0609422407795,1026105.574,1437,2.6230838593327324
Baldwin County,13009,670.02755,2.8418202764976916,0.0184287324368007,1.0917853034928418,0.03986175115207365,0.0010432789700643285,0.002290337452966277,2951.255758065458,366.86876901669604,1977422,606,0.27926267281105993,1302,0.6,259,0.11935483870967742,1564,2.3342323759672268,4.967741935483871,5390,2170,3.2386727978573417,0.0014254699686638201,6.926007156874064e-05,0.011131725417439703,1539.8660652088126,370.3347763819099,1031752.687000001,2786,2.563594470046083
Banks County,13011,601.117836,2.712886158047449,0.014649407767819183,1.0977793018619117,0.033367468851339864,0.001617705114868045,0.002317787682674008,3248.2947769328885,441.96648415572673,1952607,654,0.3348694316436252,1158,0.5929339477726574,132,0.06758832565284179,1299,2.1609739758246,4.524321556579621,4418,1953,3.2489470167709347,0.0017507584342181508,7.771003494575323e-05,0.004074241738343142,1692.6852524801818,445.88225065731837,1017503.2960000006,2282,2.4070660522273424
